SalesKey,DateKey,ProductKey,VendorKey,RegionKey,WarehouseKey,CustomerSegmentKey,Units,Revenue,COGS,DiscountValue
39179,20251210,364,89,1,5,1,3,165.36,73.77,8.7
39180,20250610,202,51,1,7,4,1,246.84,117.78,43.56
39181,20240405,89,82,4,1,1,1,83.91,54.81,0.0
39182,20250703,334,80,1,9,2,4,1066.6,438.24,0.0
39183,20241212,372,145,3,1,3,2,23.88,10.26,0.0
39184,20260605,204,101,5,9,2,5,686.55,391.4,0.0
39185,20260406,441,69,1,10,4,4,1338.88,648.76,0.0
39186,20260316,261,134,1,8,4,5,901.98,423.9,159.17
39187,20250109,87,69,2,3,1,4,816.6,492.28,0.0
39188,20240304,454,78,1,1,2,5,1618.0,873.0,0.0
39189,20230619,44,40,2,2,1,1,186.98,88.58,0.0
39190,20240214,202,51,3,9,4,9,2613.6,1060.02,0.0
39191,20240613,709,24,1,4,1,4,142.72,87.08,0.0
39192,20230225,469,35,2,3,4,2,290.47,228.12,32.27
39193,20240720,373,55,3,8,2,4,960.68,598.6,0.0
39194,20241226,177,58,2,9,1,9,653.22,415.98,0.0
39195,20250114,733,109,2,8,3,2,436.6,241.74,0.0
39196,20260604,746,104,2,10,1,4,1496.71,698.12,78.77
39197,20231206,720,101,2,3,4,6,2339.79,973.86,123.15
39198,20240501,427,106,5,6,2,5,1872.27,803.1,208.03
39199,20240527,71,49,2,1,4,1,81.45,42.82,0.0
39200,20230822,349,118,6,5,1,5,1504.1,705.6,0.0
39201,20250607,410,47,1,2,3,6,565.92,345.54,0.0
39202,20250403,456,7,1,6,2,5,1096.2,562.45,0.0
39203,20240409,222,82,1,9,1,3,597.36,287.85,0.0
39204,20251226,129,34,4,4,1,3,814.44,503.22,42.87
39205,20250709,81,119,3,6,3,3,824.82,532.98,0.0
39206,20230110,685,131,6,3,1,2,283.3,190.46,0.0
39207,20230910,782,88,4,1,1,2,206.0,129.3,0.0
39208,20230515,773,95,4,10,1,2,97.78,53.88,0.0
39209,20260120,22,109,2,9,4,7,590.58,360.5,147.64
39210,20240127,784,25,4,9,1,4,451.8,218.32,0.0
39211,20260305,503,81,2,6,1,3,954.06,376.5,0.0
39212,20240208,429,25,4,3,1,2,390.42,277.58,0.0
39213,20260324,521,49,6,7,2,2,521.96,292.44,0.0
39214,20231007,774,75,1,3,2,5,501.7,242.8,0.0
39215,20240612,37,93,1,3,3,4,1632.84,712.4,0.0
39216,20250221,431,12,2,5,1,5,129.15,59.6,6.8
39217,20250706,48,13,2,10,2,3,230.7,96.87,0.0
39218,20250609,353,37,3,5,1,5,1150.0,621.45,0.0
39219,20240126,95,117,3,2,2,1,72.61,38.7,3.82
39220,20251219,179,148,4,1,4,8,323.12,181.76,0.0
39221,20230721,490,125,2,3,1,5,399.28,256.55,21.02
39222,20260411,717,104,3,9,1,5,187.45,95.8,0.0
39223,20250929,349,118,1,2,2,3,902.46,423.36,0.0
39224,20250119,304,61,1,5,1,6,410.4,250.44,21.6
39225,20230407,379,147,3,4,1,2,612.52,243.08,0.0
39226,20240724,161,117,1,7,1,1,172.14,103.5,30.38
39227,20260519,667,117,2,10,1,2,213.86,90.02,0.0
39228,20241011,655,62,2,6,1,1,63.85,29.71,7.09
39229,20240408,346,139,3,1,1,5,1399.2,591.55,0.0
39230,20250331,449,113,3,8,1,4,90.44,45.28,0.0
39231,20251005,637,25,3,2,1,2,146.72,80.48,0.0
39232,20251116,615,39,1,4,1,4,431.48,222.92,0.0
39233,20231221,92,26,1,2,2,2,485.34,220.42,0.0
39234,20230225,338,125,1,2,1,4,771.77,542.48,85.75
39235,20251207,678,78,3,8,1,7,933.17,359.24,0.0
39236,20251009,176,30,1,9,1,2,310.36,169.66,0.0
39237,20230615,100,91,3,4,1,4,229.36,139.04,25.48
39238,20250617,497,85,2,8,2,2,623.26,247.52,0.0
39239,20230926,591,43,3,10,3,2,227.46,158.78,0.0
39240,20230919,713,53,3,1,1,3,975.0,433.59,0.0
39241,20250119,532,79,1,3,1,3,984.9,530.1,0.0
39242,20250528,234,114,6,2,4,2,605.91,261.36,31.89
39243,20240628,762,48,1,4,4,3,709.79,429.39,125.26
39244,20240325,280,127,1,8,2,1,44.45,22.04,0.0
39245,20231231,219,64,2,8,4,3,64.68,32.82,0.0
39246,20230313,449,113,1,1,1,6,135.66,67.92,0.0
39247,20251029,373,55,1,8,3,1,204.14,149.65,36.03
39248,20230903,421,111,2,7,3,1,82.54,38.04,0.0
39249,20250519,436,123,1,9,1,2,532.76,247.24,94.02
39250,20240317,405,122,3,4,2,2,399.43,298.22,70.49
39251,20240907,111,150,1,1,3,4,1180.24,534.96,62.12
39252,20230508,677,74,1,1,3,2,192.49,107.02,10.13
39253,20230416,286,147,1,1,4,8,2287.22,1043.6,254.14
39254,20230410,285,83,1,2,1,2,409.78,204.76,0.0
39255,20230817,418,124,1,3,1,3,707.7,471.72,0.0
39256,20241104,303,111,2,9,1,5,525.85,233.0,0.0
39257,20240828,364,89,4,9,1,1,58.02,24.59,0.0
39258,20230826,66,8,3,5,1,2,465.14,217.36,0.0
39259,20250403,143,10,2,5,4,6,1655.22,954.84,0.0
39260,20250321,137,59,1,7,2,2,35.88,23.4,0.0
39261,20240916,589,128,2,1,1,2,175.48,71.06,0.0
39262,20260623,534,71,1,10,2,2,223.54,125.84,0.0
39263,20230419,647,107,3,9,3,3,554.1,235.32,0.0
39264,20260329,534,71,1,1,1,2,190.01,125.84,33.53
39265,20250210,610,4,2,1,3,3,91.03,48.39,4.79
39266,20250418,385,105,1,4,4,2,154.42,111.58,17.16
39267,20251015,695,66,6,4,1,3,658.62,367.02,0.0
39268,20250602,132,135,1,3,1,4,464.72,264.68,0.0
39269,20230705,50,37,2,2,1,4,1014.68,397.04,0.0
39270,20240725,124,149,2,10,1,3,33.84,17.82,0.0
39271,20241102,242,146,1,3,1,2,326.17,134.74,17.17
39272,20231213,1,55,1,3,1,4,486.48,333.4,25.6
39273,20251118,656,57,4,1,1,4,1005.14,424.04,52.9
39274,20251009,637,25,6,9,1,6,396.14,241.44,44.02
39275,20231213,712,103,5,5,1,5,560.45,234.3,29.5
39276,20250416,230,83,2,8,1,5,278.95,117.7,0.0
39277,20250415,765,125,2,1,1,4,124.04,56.2,0.0
39278,20230824,47,107,3,9,2,1,225.94,157.44,0.0
39279,20250927,386,112,4,10,1,3,552.51,224.46,0.0
39280,20230219,277,123,5,7,1,7,2048.47,905.94,107.81
39281,20260311,634,80,1,7,3,5,627.47,321.3,33.02
39282,20231119,577,101,4,10,1,3,878.07,507.36,0.0
39283,20260516,694,16,2,7,1,10,658.5,337.2,0.0
39284,20230304,372,145,3,8,2,6,71.64,30.78,0.0
39285,20230501,380,13,1,9,1,4,862.63,452.2,95.85
39286,20251216,515,148,4,6,4,8,1023.28,483.76,0.0
39287,20240730,423,44,5,3,2,6,157.14,71.82,0.0
39288,20240412,116,20,4,2,1,2,65.28,36.48,3.44
39289,20251021,721,1,1,4,3,4,946.81,609.96,49.83
39290,20240812,705,141,2,8,1,1,239.69,151.15,0.0
39291,20250318,631,55,1,2,1,1,240.14,109.19,26.68
39292,20230824,612,56,4,7,1,5,1223.7,724.1,0.0
39293,20250714,127,42,3,2,1,1,264.28,156.18,0.0
39294,20230117,447,43,4,5,2,2,101.59,77.08,17.93
39295,20240728,567,65,1,4,2,4,895.68,460.08,0.0
39296,20250603,438,44,4,6,1,3,122.97,79.26,0.0
39297,20241214,716,41,1,2,2,6,585.72,257.46,0.0
39298,20230707,494,95,2,10,3,3,1141.5,479.76,0.0
39299,20250523,311,47,3,6,1,2,721.0,284.86,0.0
39300,20230723,237,121,3,6,1,4,1222.02,646.6,135.78
39301,20230106,224,69,1,2,1,5,1025.6,583.35,0.0
39302,20240120,655,62,1,6,1,6,425.64,178.26,0.0
39303,20240403,2,35,3,9,1,4,413.4,296.88,21.76
39304,20250110,581,96,2,4,3,5,232.25,137.35,0.0
39305,20240112,633,20,1,4,3,3,164.33,113.64,8.65
39306,20230411,483,45,1,9,4,2,335.64,210.6,0.0
39307,20230406,489,73,2,5,1,5,1034.84,545.3,258.71
39308,20240918,427,106,1,6,4,4,1664.24,642.48,0.0
39309,20230315,491,30,1,7,3,3,504.69,336.93,0.0
39310,20250227,283,15,1,2,2,2,438.0,263.92,109.5
39311,20260614,272,68,4,1,1,9,594.81,330.84,0.0
39312,20231009,178,33,3,7,1,1,229.3,105.6,12.07
39313,20250316,62,41,1,8,1,2,854.7,343.34,0.0
39314,20250906,4,88,1,2,1,7,1956.78,1152.48,0.0
39315,20230416,280,127,4,1,2,3,133.35,66.12,0.0
39316,20240528,42,38,2,5,2,3,627.1,357.96,110.66
39317,20250405,529,129,2,9,1,4,281.05,152.76,14.79
39318,20250827,301,85,4,9,3,4,870.48,484.16,96.72
39319,20230513,134,36,4,5,1,6,1797.66,836.28,0.0
39320,20240324,412,85,1,1,1,3,173.55,96.27,0.0
39321,20250420,290,59,1,3,3,2,581.53,337.12,64.61
39322,20260224,480,38,1,2,1,5,1489.88,862.35,638.52
39323,20230327,139,126,2,5,4,6,1837.87,917.94,459.47
39324,20230921,520,98,1,10,1,3,1085.07,442.35,0.0
39325,20240823,515,148,2,8,1,1,127.91,60.47,0.0
39326,20230221,568,13,1,9,2,3,82.68,41.7,0.0
39327,20240223,96,2,1,7,1,2,348.24,195.36,61.46
39328,20230220,283,15,1,2,4,2,547.5,263.92,0.0
39329,20250925,527,100,3,6,3,2,163.48,67.42,0.0
39330,20260312,276,141,2,9,1,4,266.8,150.56,0.0
39331,20241206,424,128,1,6,1,6,791.71,493.44,197.93
39332,20250208,73,115,1,3,3,3,658.41,268.95,0.0
39333,20231218,793,34,1,10,2,3,410.97,263.94,0.0
39334,20241013,792,145,5,6,1,5,711.45,395.15,0.0
39335,20240206,587,52,4,4,1,3,821.04,464.94,0.0
39336,20260401,348,93,2,3,1,1,233.48,101.63,0.0
39337,20230612,251,45,3,4,1,1,350.95,158.75,0.0
39338,20250409,134,36,1,8,1,3,629.18,418.14,269.65
39339,20230608,176,30,1,7,4,2,310.36,169.66,0.0
39340,20231112,209,126,3,9,1,2,509.3,235.32,0.0
39341,20230828,57,27,4,10,1,6,124.14,56.88,0.0
39342,20230121,701,108,5,6,1,4,400.6,216.4,0.0
39343,20250715,775,131,3,5,1,5,773.4,474.95,193.35
39344,20241001,756,10,1,9,4,6,2365.5,1058.1,0.0
39345,20240909,711,106,3,9,1,3,268.05,148.53,0.0
39346,20230107,359,96,1,5,1,4,627.04,257.24,0.0
39347,20260210,67,22,2,7,4,3,628.57,442.23,33.08
39348,20231227,442,54,1,9,3,3,110.46,62.13,0.0
39349,20250218,159,148,1,5,2,6,830.04,356.82,0.0
39350,20231104,112,142,2,7,1,1,332.69,156.18,0.0
39351,20260610,148,60,2,2,1,5,131.85,66.45,0.0
39352,20250507,37,93,1,9,1,7,2857.47,1246.7,0.0
39353,20250801,630,5,1,2,1,4,1359.16,591.08,0.0
39354,20260619,650,142,5,1,1,2,256.61,157.52,28.51
39355,20240131,232,136,2,10,1,4,1021.64,515.92,113.52
39356,20241027,284,14,1,6,1,4,57.49,27.32,6.39
39357,20231018,7,113,4,9,1,3,508.29,211.44,0.0
39358,20250722,616,128,3,9,1,1,278.04,111.3,0.0
39359,20230914,361,141,1,3,2,4,829.96,594.96,43.68
39360,20250122,269,68,1,10,1,7,109.62,75.95,0.0
39361,20240527,530,135,3,8,1,4,956.08,574.36,0.0
39362,20231208,513,22,1,10,1,4,1020.92,482.84,0.0
39363,20240815,184,124,4,7,2,6,1835.58,762.48,0.0
39364,20250324,356,84,1,9,1,2,256.86,175.18,0.0
39365,20230326,417,69,4,9,1,5,1216.75,728.95,0.0
39366,20241213,713,53,5,7,1,5,1625.0,722.65,0.0
39367,20240412,489,73,4,3,1,2,517.42,218.12,0.0
39368,20230309,296,148,2,2,2,3,206.62,102.87,51.65
39369,20240420,79,121,2,10,3,4,1012.72,450.48,0.0
39370,20241210,771,139,3,9,1,2,175.44,92.26,0.0
39371,20230401,659,141,1,5,1,7,1158.92,449.61,0.0
39372,20231024,305,38,2,7,1,4,659.95,489.72,73.33
39373,20230320,363,76,3,4,4,4,430.84,277.52,22.68
39374,20260112,121,115,2,10,3,2,597.64,354.26,0.0
39375,20250808,132,135,1,5,2,4,441.48,264.68,23.24
39376,20240727,163,98,2,10,1,3,102.0,47.73,5.37
39377,20231109,390,5,1,10,1,1,246.86,102.66,12.99
39378,20250430,553,9,2,8,2,4,275.96,144.0,0.0
39379,20230621,231,102,1,7,3,5,904.35,619.95,47.6
39380,20250805,444,131,2,4,1,4,1085.88,489.44,0.0
39381,20230906,279,68,2,7,1,5,1484.95,706.95,0.0
39382,20251028,436,123,1,5,1,4,1253.56,494.48,0.0
39383,20230610,326,104,1,2,1,3,802.56,488.13,0.0
39384,20231116,509,79,1,2,1,2,153.32,115.1,27.06
39385,20250418,226,30,6,3,1,2,350.91,230.66,150.39
39386,20260303,717,104,1,3,3,3,112.47,57.48,0.0
39387,20230223,266,117,5,9,1,5,1299.85,894.05,0.0
39388,20260207,760,88,4,3,1,4,1286.08,513.6,0.0
39389,20240803,284,14,4,1,1,5,79.85,34.15,0.0
39390,20251105,76,123,1,1,1,1,227.03,108.35,0.0
39391,20240202,284,14,2,6,1,2,31.94,13.66,0.0
39392,20250325,587,52,3,2,1,3,656.83,464.94,164.21
39393,20240102,240,24,4,1,1,7,339.92,199.36,0.0
39394,20260218,310,129,2,10,2,4,241.98,163.88,42.7
39395,20241231,327,123,1,9,1,3,75.67,51.12,18.92
39396,20260106,787,101,6,5,1,2,445.18,188.0,0.0
39397,20250621,773,95,6,9,1,7,342.23,188.58,0.0
39398,20231116,623,45,3,5,1,1,180.6,96.96,9.51
39399,20230324,764,23,2,4,1,1,30.54,24.55,7.63
39400,20230722,731,77,5,7,1,6,2425.12,996.36,127.64
39401,20231009,256,26,6,9,2,1,108.27,55.13,0.0
39402,20241002,131,133,1,5,2,6,147.24,64.14,0.0
39403,20230527,460,39,3,9,1,3,227.26,102.87,25.25
39404,20230330,277,123,5,8,4,2,616.08,258.84,0.0
39405,20240901,436,123,4,6,4,8,2507.12,988.96,0.0
39406,20250605,333,54,5,1,4,5,1579.0,770.25,0.0
39407,20240413,50,37,2,6,1,2,507.34,198.52,0.0
39408,20230119,184,124,4,9,1,1,305.93,127.08,0.0
39409,20230124,618,41,3,5,1,3,318.11,246.75,35.35
39410,20230701,382,114,1,5,3,2,86.56,39.32,15.28
39411,20251023,226,30,2,4,1,6,1503.9,691.98,0.0
39412,20230211,231,102,2,7,2,4,761.56,495.96,0.0
39413,20241115,502,10,1,1,1,3,1075.92,439.05,0.0
39414,20230115,670,74,3,7,1,4,914.4,652.72,0.0
39415,20231106,739,62,4,8,1,2,497.44,288.66,0.0
39416,20250124,562,57,2,3,1,3,396.42,336.3,169.89
39417,20240917,236,93,5,1,1,4,1521.32,636.92,0.0
39418,20240522,656,57,1,9,3,4,1005.14,424.04,52.9
39419,20230114,6,62,1,8,4,2,332.11,184.78,58.61
39420,20230410,460,39,1,6,1,1,84.17,34.29,0.0
39421,20250103,438,44,2,1,1,9,368.91,237.78,0.0
39422,20250205,535,51,3,6,1,3,487.21,303.42,25.64
39423,20250919,250,117,3,9,1,3,670.86,402.21,0.0
39424,20260410,495,99,4,5,3,2,42.46,25.32,0.0
39425,20251111,640,3,1,1,3,1,136.04,59.29,15.12
39426,20251012,436,123,1,7,1,6,1880.34,741.72,0.0
39427,20230925,340,8,4,5,1,2,488.24,267.16,25.7
39428,20241226,762,48,4,1,1,5,1391.75,715.65,0.0
39429,20230203,424,128,3,3,1,3,494.82,246.72,0.0
39430,20230811,84,85,1,6,2,1,73.96,29.26,0.0
39431,20250225,83,38,1,8,4,5,50.48,35.3,12.62
39432,20260111,733,109,1,2,1,9,1670.0,1087.83,294.7
39433,20240311,520,98,3,4,1,3,1030.82,442.35,54.25
39434,20251203,426,50,1,8,3,1,78.43,53.09,4.13
39435,20230929,316,85,1,7,3,3,658.8,393.18,73.2
39436,20230413,495,99,1,2,1,2,38.21,25.32,4.25
39437,20230308,158,82,3,7,1,4,292.57,204.76,32.51
39438,20250325,246,47,4,3,3,1,260.85,121.37,28.98
39439,20260219,737,38,6,5,1,5,1160.5,788.55,0.0
39440,20240702,695,66,5,6,1,4,878.16,489.36,0.0
39441,20260621,466,22,2,8,4,5,1494.64,747.2,78.67
39442,20250226,415,130,2,10,1,9,755.1,521.37,0.0
39443,20260217,19,130,3,2,1,1,214.51,104.9,37.85
39444,20240130,597,17,5,3,3,2,21.11,13.0,1.11
39445,20240922,58,131,2,10,4,4,127.0,80.16,0.0
39446,20230722,373,55,1,3,3,8,1825.29,1197.2,96.07
39447,20230804,320,129,1,9,2,3,553.23,382.74,61.47
39448,20260314,532,79,4,10,1,4,1116.22,706.8,196.98
39449,20250310,333,54,1,4,1,5,1500.05,770.25,78.95
39450,20260319,131,133,3,4,1,4,83.44,42.76,14.72
39451,20250511,668,18,3,5,1,4,482.8,197.84,0.0
39452,20250427,749,93,2,10,1,6,1216.38,492.54,0.0
39453,20251030,26,25,2,1,4,2,718.42,315.28,0.0
39454,20230226,636,72,2,1,1,4,504.14,215.96,56.02
39455,20260121,548,66,1,2,1,4,841.96,393.08,0.0
39456,20250321,499,69,5,7,1,6,1570.5,691.44,0.0
39457,20250724,621,118,3,7,1,4,952.84,554.4,0.0
39458,20241119,57,27,1,3,2,1,20.69,9.48,0.0
39459,20260620,624,53,4,10,1,6,130.02,76.08,0.0
39460,20260613,564,33,1,6,1,3,428.64,224.43,0.0
39461,20240320,407,145,4,8,1,1,187.73,104.86,0.0
39462,20250112,425,96,1,10,3,4,591.77,321.8,31.15
39463,20230212,184,124,2,2,2,5,1453.17,635.4,76.48
39464,20260117,68,12,1,8,1,1,17.84,11.17,0.0
39465,20240321,500,35,4,5,4,7,2762.34,1163.33,0.0
39466,20250628,365,14,3,9,1,4,1190.72,591.76,0.0
39467,20230206,214,22,1,9,1,2,618.78,354.38,0.0
39468,20260121,519,113,1,5,1,2,97.45,74.84,10.83
39469,20250715,288,83,3,9,1,3,87.78,49.44,0.0
39470,20260117,109,121,2,1,4,2,749.12,346.5,0.0
39471,20250530,117,110,1,7,1,2,113.07,54.64,19.95
39472,20230622,613,99,6,3,1,3,138.45,60.3,0.0
39473,20230604,613,99,2,5,1,3,124.6,60.3,13.84
39474,20230906,269,68,3,7,3,1,15.66,10.85,0.0
39475,20240619,317,122,1,6,1,4,1004.08,571.76,0.0
39476,20240812,253,32,2,7,1,2,873.64,345.14,0.0
39477,20240129,743,118,6,2,3,1,343.9,179.45,0.0
39478,20241107,698,91,4,9,1,3,310.02,153.24,0.0
39479,20251201,531,130,2,4,2,1,18.72,11.59,0.0
39480,20260121,365,14,3,3,2,4,1131.18,591.76,59.54
39481,20230617,772,140,1,1,4,3,777.74,438.81,40.93
39482,20231213,752,29,3,3,1,6,501.24,245.16,0.0
39483,20251223,618,41,1,10,1,11,1101.62,904.75,194.4
39484,20240930,400,145,3,8,1,9,1538.4,674.64,80.97
39485,20230531,269,68,5,6,1,7,109.62,75.95,0.0
39486,20230107,195,97,2,7,1,7,1497.78,1080.31,78.83
39487,20230120,59,84,1,5,1,4,257.8,146.56,28.64
39488,20250725,188,69,5,10,3,1,276.5,106.57,0.0
39489,20260409,490,125,1,10,3,4,336.24,205.24,0.0
39490,20250421,247,131,2,9,2,4,418.0,186.28,46.44
39491,20250630,587,52,5,6,1,5,1231.56,774.9,136.84
39492,20230402,87,69,5,2,1,2,408.3,246.14,0.0
39493,20250920,549,20,1,8,2,5,584.95,313.6,0.0
39494,20231212,363,76,4,8,1,3,340.14,208.14,0.0
39495,20240416,276,141,1,5,4,8,453.56,301.12,80.04
39496,20231217,656,57,1,8,1,1,264.51,106.01,0.0
39497,20240217,706,81,1,1,1,7,958.58,582.47,0.0
39498,20240428,481,85,3,2,1,1,267.97,115.37,0.0
39499,20240710,17,122,2,7,1,3,693.6,291.66,0.0
39500,20250313,505,56,1,1,3,2,287.1,118.14,0.0
39501,20250523,700,87,4,1,1,2,318.44,193.88,0.0
39502,20241007,59,84,2,8,1,3,182.61,109.92,32.22
39503,20230606,778,45,1,2,1,1,236.25,144.53,12.43
39504,20231222,132,135,2,6,1,9,941.06,595.53,104.56
39505,20240216,564,33,1,1,1,7,1000.16,523.67,0.0
39506,20230130,172,12,3,2,1,2,118.68,61.54,0.0
39507,20250505,277,123,3,2,1,3,924.12,388.26,0.0
39508,20240417,498,130,2,1,3,2,619.0,277.58,0.0
39509,20230523,469,35,1,8,3,4,645.48,456.24,0.0
39510,20230211,202,51,4,3,3,6,1655.28,706.68,87.12
39511,20260531,422,9,2,3,1,3,153.93,70.68,0.0
39512,20230301,758,2,1,9,2,7,2439.5,958.09,0.0
39513,20230907,477,114,3,5,1,5,1267.2,616.25,0.0
39514,20241130,252,124,3,5,1,9,222.73,140.04,11.72
39515,20250713,281,126,3,1,1,1,215.46,129.72,38.02
39516,20230530,742,123,4,4,4,3,667.98,326.31,0.0
39517,20250607,483,45,3,5,1,4,671.28,421.2,0.0
39518,20241031,209,126,2,1,2,8,2037.2,941.28,0.0
39519,20240227,442,54,1,8,4,3,110.46,62.13,0.0
39520,20231031,721,1,5,6,1,4,996.64,609.96,0.0
39521,20241030,642,15,1,5,4,3,280.89,121.89,0.0
39522,20240731,147,3,4,3,1,2,102.56,66.74,5.4
39523,20241023,765,125,4,9,1,1,31.01,14.05,0.0
39524,20250305,215,87,1,8,4,3,538.89,264.33,0.0
39525,20230122,121,115,5,10,1,7,2091.74,1239.91,0.0
39526,20250511,363,76,4,8,2,2,204.08,138.76,22.68
39527,20230403,625,29,1,10,2,2,816.86,336.18,0.0
39528,20250511,226,30,2,6,4,2,501.3,230.66,0.0
39529,20250712,22,109,3,6,1,8,843.68,412.0,0.0
39530,20250905,85,55,1,3,2,2,89.98,62.96,15.88
39531,20241221,141,97,2,7,1,3,672.27,279.09,0.0
39532,20240707,12,11,1,2,1,8,2103.76,937.2,0.0
39533,20240915,340,8,2,3,1,4,822.3,534.32,205.58
39534,20240509,342,48,1,5,2,4,409.88,230.04,0.0
39535,20241128,730,7,6,2,1,11,2041.76,1395.02,360.31
39536,20230403,236,93,4,3,3,2,760.66,318.46,0.0
39537,20260308,238,82,1,10,1,5,1163.05,747.5,0.0
39538,20241123,763,84,3,10,1,6,2090.16,996.3,0.0
39539,20260629,147,3,5,9,1,3,161.94,100.11,0.0
39540,20240324,644,39,2,6,2,3,1322.07,531.51,0.0
39541,20250108,303,111,2,3,3,2,168.27,93.2,42.07
39542,20251025,251,45,2,7,2,3,1052.85,476.25,0.0
39543,20250608,27,16,5,6,1,2,210.86,85.86,11.1
39544,20260603,568,13,1,2,1,5,137.8,69.5,0.0
39545,20260404,11,85,1,2,2,3,163.26,86.49,0.0
39546,20230421,158,82,1,5,1,1,81.27,51.19,0.0
39547,20230514,214,22,3,2,1,2,587.84,354.38,30.94
39548,20251117,66,8,2,9,1,1,232.57,108.68,0.0
39549,20250501,753,77,1,4,1,4,1224.72,492.0,0.0
39550,20230725,460,39,1,10,3,6,505.02,205.74,0.0
39551,20231218,418,124,1,9,1,10,2241.05,1572.4,117.95
39552,20250914,433,101,3,6,1,4,243.88,138.96,0.0
39553,20240604,287,120,1,5,2,5,1117.35,781.45,124.15
39554,20231221,769,15,1,8,1,4,354.12,175.64,18.64
39555,20230731,667,117,3,5,1,2,213.86,90.02,0.0
39556,20250404,117,110,3,3,2,3,199.53,81.96,0.0
39557,20251101,786,79,2,4,1,2,242.1,108.38,12.74
39558,20230802,554,125,3,3,1,2,119.66,82.54,0.0
39559,20230529,423,44,3,8,1,5,104.76,59.85,26.19
39560,20250529,709,24,2,9,1,1,35.68,21.77,0.0
39561,20230819,521,49,3,2,2,3,626.35,438.66,156.59
39562,20240911,409,14,4,3,2,4,879.28,452.0,0.0
39563,20240922,551,123,1,1,2,7,236.51,112.35,41.74
39564,20260415,182,147,2,6,1,3,484.29,248.04,0.0
39565,20240817,278,31,3,10,3,4,972.69,547.0,51.19
39566,20240103,583,111,1,9,1,7,1215.22,749.07,63.96
39567,20260607,128,60,4,9,1,6,250.56,164.58,0.0
39568,20251013,457,52,4,5,1,4,205.6,122.6,36.28
39569,20250819,670,74,1,8,1,1,205.74,163.18,22.86
39570,20230324,536,130,4,1,1,3,661.63,379.53,34.82
39571,20230210,173,4,1,4,1,3,1005.45,533.88,52.92
39572,20260107,441,69,1,2,1,2,669.44,324.38,0.0
39573,20260329,479,28,1,9,2,4,861.12,586.56,151.96
39574,20240929,390,5,4,10,1,5,1104.36,513.3,194.89
39575,20240513,84,85,2,10,3,5,369.8,146.3,0.0
39576,20240812,141,97,1,6,1,3,638.66,279.09,33.61
39577,20230607,7,113,6,2,4,7,1186.01,493.36,0.0
39578,20230522,556,98,1,10,1,4,1361.36,573.48,0.0
39579,20260304,689,4,1,4,1,3,292.47,136.44,15.39
39580,20250629,17,122,5,9,3,3,693.6,291.66,0.0
39581,20260427,50,37,1,3,1,3,761.01,297.78,0.0
39582,20240501,457,52,1,9,3,1,60.47,30.65,0.0
39583,20240814,191,55,1,10,1,5,1569.92,854.35,82.63
39584,20240523,534,71,6,8,1,3,335.31,188.76,0.0
39585,20250129,165,49,1,8,1,1,223.04,94.2,0.0
39586,20240505,417,69,1,10,4,2,486.7,291.58,0.0
39587,20240212,523,24,1,10,3,3,454.95,190.11,0.0
39588,20240323,354,110,1,6,2,3,707.97,330.39,0.0
39589,20240802,241,140,3,1,3,3,934.59,369.0,0.0
39590,20251019,79,121,3,1,1,5,1265.9,563.1,0.0
39591,20251019,398,14,3,4,2,3,201.84,97.11,10.62
39592,20240722,219,64,2,9,1,2,36.65,21.88,6.47
39593,20230411,714,67,1,1,1,4,119.72,65.56,0.0
39594,20230722,413,54,4,9,1,1,89.05,57.61,9.89
39595,20260218,629,131,1,3,3,4,826.92,346.2,43.52
39596,20250521,201,41,6,8,1,4,644.0,310.92,71.56
39597,20231109,493,5,3,6,1,2,182.88,101.64,0.0
39598,20250709,787,101,1,8,1,5,1112.95,470.0,0.0
39599,20241012,618,41,1,6,1,2,200.29,164.5,35.35
39600,20230209,273,24,2,3,1,2,334.99,186.44,17.63
39601,20250201,49,70,1,5,1,3,591.6,345.6,0.0
39602,20250121,141,97,2,5,3,2,448.18,186.06,0.0
39603,20251110,527,100,1,5,1,3,245.22,101.13,0.0
39604,20251017,119,60,4,2,2,1,333.87,173.98,0.0
39605,20250210,422,9,2,9,1,2,102.62,47.12,0.0
39606,20241113,571,77,1,3,1,6,1918.26,811.98,0.0
39607,20240225,108,116,2,9,1,7,162.86,92.47,8.57
39608,20230106,76,123,2,2,1,2,363.25,216.7,90.81
39609,20251026,174,133,5,1,1,4,833.64,410.08,0.0
39610,20240325,524,98,5,9,1,2,183.23,135.88,78.53
39611,20240417,423,44,2,7,1,3,78.57,35.91,0.0
39612,20241003,621,118,4,9,1,4,952.84,554.4,0.0
39613,20231123,334,80,1,4,1,3,799.95,328.68,0.0
39614,20260130,578,10,2,5,1,3,842.14,433.35,148.61
39615,20250620,730,7,2,7,2,2,436.74,253.64,0.0
39616,20250206,355,71,1,10,1,3,453.57,241.89,0.0
39617,20240610,79,121,4,9,1,3,683.59,337.86,75.95
39618,20250605,766,46,4,6,1,3,441.36,288.93,189.15
39619,20230524,516,86,1,9,1,2,121.6,79.9,30.4
39620,20260515,691,19,2,7,1,1,160.49,87.52,0.0
39621,20231211,337,132,1,7,1,5,1139.12,596.15,284.78
39622,20230221,795,123,5,4,1,6,1411.68,564.18,0.0
39623,20231122,138,113,2,2,3,3,818.15,509.94,43.06
