AvailabilityKey,DateKey,ProductKey,WarehouseKey,AvailabilityPct,InStockFlag
9314,20240412,144,6,85.5,1
9315,20250606,238,10,92.3,1
9316,20250201,42,2,88.3,1
9317,20251116,761,10,96.8,1
9318,20250206,43,4,94.7,1
9319,20250105,64,5,96.3,1
9320,20260218,347,3,89.2,1
9321,20230729,95,7,95.0,1
9322,20260422,345,7,98.5,1
9323,20240711,292,4,98.4,1
9324,20260510,422,1,96.8,1
9325,20250807,560,7,81.1,1
9326,20240616,179,8,96.5,1
9327,20240717,610,8,99.2,1
9328,20230408,420,3,89.1,1
9329,20240821,735,1,95.3,1
9330,20240527,488,2,97.7,1
9331,20231117,592,3,52.7,1
9332,20231216,77,3,81.4,1
9333,20250102,338,8,79.7,1
9334,20230202,306,6,93.2,1
9335,20250717,436,4,96.5,1
9336,20260207,157,2,96.3,1
9337,20240810,532,5,94.3,1
9338,20230824,172,10,96.8,1
9339,20240508,257,8,93.5,1
9340,20231214,408,3,99.9,1
9341,20240522,768,8,86.8,1
9342,20240301,245,1,57.8,1
9343,20240522,236,6,92.1,1
9344,20250602,329,8,91.9,1
9345,20260106,624,3,89.4,1
9346,20250906,35,3,95.9,1
9347,20230612,418,10,80.8,1
9348,20240926,303,4,80.8,1
9349,20250208,443,7,88.1,1
9350,20230524,361,3,97.6,1
9351,20250217,402,2,90.6,1
9352,20231104,189,3,67.8,1
9353,20250913,773,6,80.2,1
9354,20250328,738,1,95.1,1
9355,20231230,35,7,80.0,1
9356,20250412,426,2,91.1,1
9357,20231030,69,5,92.7,1
9358,20240113,464,5,79.5,1
9359,20241128,297,2,86.4,1
9360,20240730,336,4,68.4,1
9361,20250321,704,4,87.1,1
9362,20230701,531,9,93.8,1
9363,20231116,778,6,96.6,1
9364,20251004,294,9,95.8,1
9365,20240927,281,3,84.1,1
9366,20250804,191,4,87.1,1
9367,20231026,754,6,99.3,1
9368,20230903,266,9,84.9,1
9369,20240406,536,1,97.7,1
9370,20240704,454,9,72.2,1
9371,20260213,410,10,71.0,1
9372,20240311,1,4,88.6,1
9373,20240627,308,6,91.8,1
9374,20230411,630,3,99.0,1
9375,20250702,417,3,94.3,1
9376,20251125,317,6,98.7,1
9377,20260509,460,6,91.8,1
9378,20240117,289,7,79.4,1
9379,20240919,203,1,92.7,1
9380,20241023,354,4,54.2,1
9381,20260514,765,9,99.1,1
9382,20240922,291,6,99.0,1
9383,20240511,577,7,90.2,1
9384,20231220,585,9,96.2,1
9385,20250831,168,6,86.0,1
9386,20250831,202,2,90.5,1
9387,20230117,644,2,91.8,1
9388,20231215,670,6,86.3,1
9389,20230215,769,6,89.7,1
9390,20250911,227,7,81.4,1
9391,20240223,25,9,96.0,1
9392,20240605,309,5,83.4,1
9393,20250314,550,3,96.0,1
9394,20250614,599,1,72.1,1
9395,20250401,490,3,94.9,1
9396,20250430,455,5,96.2,1
9397,20260102,289,1,91.8,1
9398,20250504,729,8,94.4,1
9399,20250227,272,1,95.5,1
9400,20230222,245,2,87.5,1
9401,20260517,168,9,96.7,1
9402,20240129,216,7,91.3,1
9403,20250919,147,3,94.9,1
9404,20230208,281,4,89.4,1
9405,20260610,272,8,97.9,1
9406,20250531,710,5,93.4,1
9407,20251129,95,3,74.4,1
9408,20230124,403,8,92.4,1
9409,20260512,476,7,83.8,1
9410,20250630,409,7,91.1,1
9411,20260125,46,5,91.3,1
9412,20240428,514,8,95.1,1
9413,20230411,714,2,71.3,1
9414,20260530,90,8,70.6,1
9415,20240616,619,10,81.8,1
9416,20250102,536,2,85.9,1
9417,20260116,614,6,95.0,1
9418,20241020,109,1,67.6,1
9419,20251026,769,5,86.6,1
9420,20240526,477,8,75.6,1
9421,20251026,343,9,83.5,1
9422,20230519,391,6,92.7,1
9423,20250814,7,5,85.0,1
9424,20230419,587,5,95.6,1
9425,20250529,399,5,87.6,1
9426,20241025,615,2,83.1,1
9427,20240901,659,8,98.4,1
9428,20240123,546,6,98.8,1
9429,20231025,686,6,87.8,1
9430,20230913,329,5,80.0,1
9431,20260225,420,4,77.4,1
9432,20241201,784,3,67.2,1
9433,20240406,383,1,86.1,1
9434,20260428,721,5,62.2,1
9435,20240613,662,2,93.1,1
9436,20240911,684,6,88.9,1
9437,20250804,470,2,91.5,1
9438,20240729,630,3,92.3,1
9439,20241130,325,9,76.0,1
9440,20231206,80,7,49.2,1
9441,20230527,53,7,89.8,1
9442,20250107,656,4,88.4,1
9443,20241031,504,9,91.9,1
9444,20231124,563,7,92.5,1
9445,20240415,787,5,96.2,1
9446,20231105,266,7,99.4,1
9447,20230825,727,8,98.2,1
9448,20250319,623,7,78.9,1
9449,20230825,135,10,92.3,1
9450,20230122,450,10,99.0,1
9451,20230626,377,10,92.4,1
9452,20250120,26,7,94.7,1
9453,20230520,253,1,86.0,1
9454,20230710,514,1,94.4,1
9455,20230813,436,7,88.1,1
9456,20250109,330,7,94.7,1
9457,20241015,316,10,90.7,1
9458,20251117,110,1,67.4,1
9459,20260502,430,5,88.8,1
9460,20240701,269,2,94.1,1
9461,20250129,768,3,86.7,1
9462,20240822,463,1,93.4,1
9463,20250809,348,8,95.4,1
9464,20240407,520,1,76.4,1
9465,20240228,240,3,93.0,1
9466,20251004,786,2,85.5,1
9467,20230118,535,8,85.6,1
9468,20250322,673,5,80.7,1
9469,20241031,106,4,98.3,1
9470,20240319,375,10,98.5,1
9471,20230212,718,3,85.3,1
9472,20250124,761,7,71.3,1
9473,20231107,425,3,82.6,1
9474,20240430,769,8,91.7,1
9475,20250428,76,4,98.2,1
9476,20250807,509,4,83.3,1
9477,20240911,507,4,97.4,1
9478,20230821,395,9,90.2,1
9479,20241206,354,4,94.8,1
9480,20240129,17,8,89.3,1
9481,20250810,540,6,73.8,1
9482,20250510,177,3,70.5,1
9483,20230125,553,1,78.6,1
9484,20240725,127,1,98.6,1
9485,20240613,535,2,96.9,1
9486,20260205,484,4,94.9,1
9487,20241215,556,4,88.6,1
9488,20250802,427,6,99.3,1
9489,20260422,669,2,98.6,1
9490,20230815,486,9,89.1,1
9491,20230110,241,9,95.2,1
9492,20250704,43,7,89.4,1
9493,20240805,790,2,96.1,1
9494,20241127,73,10,92.3,1
9495,20260608,785,9,91.4,1
9496,20250803,175,1,94.3,1
9497,20251231,718,7,64.6,1
9498,20250315,784,8,97.9,1
9499,20230828,346,10,96.9,1
9500,20250624,89,5,99.4,1
9501,20240926,665,4,86.6,1
9502,20260219,723,6,83.2,1
9503,20260105,130,4,78.2,1
9504,20250217,517,2,76.0,1
9505,20250709,470,9,99.8,1
9506,20241115,249,1,92.3,1
9507,20230126,333,2,73.4,1
9508,20240204,183,7,90.3,1
9509,20260503,325,4,98.1,1
9510,20230926,781,2,83.5,1
9511,20260623,549,7,92.5,1
9512,20250521,39,10,88.5,1
9513,20240821,472,8,63.4,1
9514,20250129,558,5,99.9,1
9515,20240529,325,1,87.4,1
9516,20241118,49,3,80.6,1
9517,20241219,74,9,84.9,1
9518,20250616,325,3,98.6,1
9519,20251005,383,1,72.0,1
9520,20240102,181,6,70.7,1
9521,20240527,383,3,82.3,1
9522,20230808,575,7,85.5,1
9523,20230618,267,8,97.0,1
9524,20230222,556,5,96.4,1
9525,20260522,54,10,88.2,1
9526,20230605,400,8,81.5,1
9527,20251224,382,1,99.0,1
9528,20230717,251,7,92.7,1
9529,20231222,90,6,91.4,1
9530,20240812,519,2,94.1,1
9531,20241014,542,4,84.5,1
9532,20260526,548,7,94.2,1
9533,20251009,613,5,74.6,1
9534,20251120,733,8,98.0,1
9535,20260425,554,4,75.9,1
9536,20260303,697,3,92.8,1
9537,20230912,280,3,87.4,1
9538,20251221,303,2,70.2,1
9539,20240902,561,7,94.2,1
9540,20241210,392,5,65.9,1
9541,20260309,513,10,86.2,1
9542,20230217,594,3,99.6,1
9543,20260630,737,4,97.1,1
9544,20250110,503,6,63.8,1
9545,20260105,316,10,82.1,1
9546,20250627,686,2,66.8,1
9547,20260604,120,7,88.1,1
9548,20240421,728,9,98.8,1
9549,20250112,657,9,90.8,1
9550,20241214,12,6,83.9,1
9551,20240502,696,6,65.0,1
9552,20230604,79,8,89.2,1
9553,20240505,68,6,94.3,1
9554,20230213,147,6,96.6,1
9555,20250515,24,4,97.8,1
9556,20260319,85,2,91.4,1
9557,20230312,416,9,77.5,1
9558,20241103,489,8,93.4,1
9559,20260207,519,8,92.4,1
9560,20250811,700,3,91.6,1
9561,20241026,351,2,81.6,1
9562,20240518,707,1,98.0,1
9563,20241206,657,3,98.3,1
9564,20260421,408,4,73.7,1
9565,20231004,35,10,99.6,1
9566,20251024,507,10,99.1,1
9567,20250311,488,5,87.1,1
9568,20250809,377,8,83.5,1
9569,20230716,429,10,78.0,1
9570,20231218,423,10,93.5,1
9571,20230430,464,10,93.2,1
9572,20250120,177,2,61.2,1
9573,20250318,526,3,89.9,1
9574,20230127,662,7,91.3,1
9575,20250829,673,1,99.3,1
9576,20251013,116,9,98.9,1
9577,20251013,490,9,93.1,1
9578,20230511,537,4,97.8,1
9579,20260611,481,8,95.6,1
9580,20250319,196,1,92.2,1
9581,20260110,45,5,98.1,1
9582,20230828,295,8,92.8,1
9583,20250908,662,3,95.8,1
9584,20250416,154,8,92.4,1
9585,20230807,793,7,91.7,1
9586,20230707,360,10,81.3,1
9587,20230922,194,2,89.6,1
9588,20260604,69,2,94.7,1
9589,20251013,6,6,98.3,1
9590,20230611,675,10,86.3,1
9591,20240902,392,6,93.3,1
9592,20260428,309,7,95.3,1
9593,20240204,274,9,89.2,1
9594,20240311,179,6,92.3,1
9595,20240910,219,6,58.3,1
9596,20230203,167,7,80.7,1
9597,20260610,278,3,89.4,1
9598,20230109,46,10,93.1,1
9599,20250226,658,5,96.2,1
9600,20241103,680,5,91.9,1
9601,20230114,317,6,73.1,1
9602,20231022,39,4,91.4,1
9603,20250103,22,6,79.1,1
9604,20241127,584,8,73.2,1
9605,20240907,577,1,78.4,1
9606,20231119,548,1,83.5,1
9607,20240519,271,10,99.5,1
9608,20241010,348,10,97.3,1
9609,20250202,150,7,59.2,1
9610,20230907,777,8,97.0,1
9611,20230224,517,10,90.2,1
9612,20230510,251,4,92.7,1
9613,20260301,772,8,82.1,1
9614,20230316,479,2,77.6,1
9615,20230411,278,9,99.7,1
9616,20260312,562,10,84.3,1
9617,20250806,742,10,89.8,1
9618,20230528,767,10,92.0,1
9619,20231221,629,5,90.3,1
9620,20241117,574,1,86.4,1
9621,20250114,584,4,84.2,1
9622,20230625,377,5,96.3,1
9623,20250926,20,4,93.5,1
9624,20241011,260,7,79.9,1
9625,20240227,382,1,94.8,1
9626,20230102,470,4,77.8,1
9627,20251029,395,9,96.1,1
9628,20260316,183,4,76.2,1
9629,20240622,357,4,90.8,1
9630,20231005,89,5,80.2,1
9631,20251221,8,7,83.5,1
9632,20241130,226,2,92.7,1
9633,20240728,501,3,93.6,1
9634,20241129,402,8,94.4,1
9635,20230509,235,10,73.9,1
9636,20260108,68,5,96.3,1
9637,20250218,614,2,72.5,1
9638,20250827,104,8,90.7,1
9639,20251024,391,1,79.2,1
9640,20241125,42,1,82.9,1
9641,20250904,515,5,97.7,1
9642,20230817,795,2,89.0,1
9643,20231113,720,7,82.8,1
9644,20230314,439,8,97.1,1
9645,20230227,444,6,100.0,1
9646,20230905,256,4,86.2,1
9647,20240206,403,3,92.1,1
9648,20250131,618,4,71.8,1
9649,20240904,26,5,79.6,1
9650,20240807,178,7,78.4,1
9651,20231012,478,5,74.1,1
9652,20230404,589,8,86.4,1
9653,20260111,515,6,98.7,1
9654,20231105,375,5,80.1,1
9655,20240719,107,8,93.0,1
9656,20230205,651,3,84.6,1
9657,20250614,766,9,98.7,1
9658,20260302,388,10,54.8,1
9659,20241008,447,9,94.5,1
9660,20230202,683,6,97.6,1
9661,20231125,352,2,87.9,1
9662,20240622,601,9,72.7,1
9663,20241229,459,4,90.7,1
9664,20250211,404,10,99.0,1
9665,20230601,248,9,85.8,1
9666,20240226,309,3,94.0,1
9667,20230108,83,7,87.8,1
9668,20240604,191,2,89.7,1
9669,20250228,733,1,92.2,1
9670,20230809,400,3,77.4,1
9671,20241208,471,6,90.4,1
9672,20230728,251,4,96.9,1
9673,20240706,364,10,95.7,1
9674,20240710,625,9,83.8,1
9675,20241002,250,2,90.4,1
9676,20250915,597,9,94.5,1
9677,20230409,430,10,95.7,1
9678,20230330,243,7,97.5,1
9679,20251211,128,4,85.5,1
9680,20250927,593,6,78.8,1
9681,20250721,101,8,92.3,1
9682,20240716,772,5,94.9,1
9683,20241031,603,9,92.4,1
9684,20231102,724,3,95.3,1
9685,20230629,96,9,93.8,1
9686,20251004,120,3,92.6,1
9687,20260407,130,4,46.0,1
9688,20260121,1,4,99.1,1
9689,20250223,531,4,71.9,1
9690,20240516,764,8,99.0,1
9691,20260511,514,6,93.1,1
9692,20250401,604,1,97.6,1
9693,20260327,179,8,92.7,1
9694,20240927,585,5,76.7,1
9695,20230910,600,6,96.6,1
9696,20250228,477,7,92.1,1
9697,20260315,551,6,87.3,1
9698,20230826,18,6,79.6,1
9699,20250130,764,10,87.6,1
9700,20231025,269,8,65.3,1
9701,20250204,30,8,87.9,1
9702,20240828,582,9,93.6,1
9703,20230118,327,4,76.3,1
9704,20260216,410,10,96.9,1
9705,20240716,363,2,97.3,1
9706,20230403,269,1,83.3,1
9707,20260120,528,7,97.1,1
9708,20241205,568,8,74.8,1
9709,20240330,250,6,90.1,1
9710,20260312,713,1,86.6,1
9711,20240811,7,10,86.0,1
9712,20230718,224,6,88.2,1
9713,20231206,477,3,93.5,1
9714,20230227,520,8,97.4,1
9715,20231124,620,6,66.4,1
9716,20240907,439,1,93.9,1
9717,20260112,268,3,92.6,1
9718,20241120,179,9,98.0,1
9719,20240318,62,5,77.9,1
9720,20250528,719,6,91.7,1
9721,20230129,657,5,94.1,1
9722,20230927,464,10,89.7,1
9723,20250813,672,4,89.1,1
9724,20230715,23,2,91.8,1
9725,20231117,355,8,94.4,1
9726,20240623,316,7,89.2,1
9727,20250214,185,2,81.3,1
9728,20250820,200,8,94.5,1
9729,20240613,146,10,96.1,1
9730,20260226,263,4,96.5,1
9731,20260424,44,5,82.8,1
9732,20251118,772,3,94.2,1
9733,20241109,174,7,89.1,1
9734,20251221,481,2,52.0,1
9735,20240609,223,7,91.8,1
9736,20230516,631,6,99.5,1
9737,20240219,272,8,96.1,1
9738,20260629,750,2,97.7,1
9739,20251111,349,8,83.7,1
9740,20240829,683,9,92.5,1
9741,20241214,523,9,98.0,1
9742,20240825,469,3,70.3,1
9743,20260401,315,10,66.5,1
9744,20250614,53,4,73.6,1
9745,20251015,204,10,79.0,1
9746,20230116,49,5,93.3,1
9747,20251001,691,9,72.0,1
9748,20240102,426,3,94.5,1
9749,20241005,645,3,88.6,1
9750,20241105,68,1,87.6,1
9751,20240313,444,3,91.6,1
9752,20240720,23,3,95.7,1
9753,20240217,258,6,79.4,1
9754,20230522,91,10,93.3,1
9755,20240505,517,6,89.0,1
9756,20250216,663,6,88.1,1
9757,20230807,271,3,98.9,1
9758,20240115,53,8,89.6,1
9759,20250527,20,9,80.8,1
9760,20251204,341,8,91.5,1
9761,20250110,100,6,65.2,1
9762,20250401,244,5,96.5,1
9763,20260601,677,4,98.9,1
9764,20230103,701,1,73.6,1
9765,20250114,732,9,77.5,1
9766,20260110,529,4,98.0,1
9767,20230209,295,8,87.7,1
9768,20250811,354,1,95.6,1
9769,20260411,483,8,86.9,1
9770,20260213,294,7,77.4,1
9771,20230919,565,2,89.6,1
9772,20250709,434,8,90.8,1
9773,20250316,554,5,85.0,1
9774,20241130,548,5,74.9,1
9775,20230415,534,6,97.0,1
9776,20240217,278,10,90.2,1
9777,20250429,630,9,92.6,1
9778,20240710,59,10,96.4,1
9779,20241114,177,9,92.1,1
9780,20250701,393,1,92.8,1
9781,20260504,447,2,95.8,1
9782,20250903,507,5,97.8,1
9783,20240205,564,1,98.6,1
9784,20240823,598,4,94.3,1
9785,20240130,269,6,98.0,1
9786,20250402,734,6,98.5,1
9787,20250224,546,6,83.5,1
9788,20260529,471,9,89.9,1
9789,20241208,385,7,99.8,1
9790,20230617,113,2,95.9,1
9791,20240304,572,2,94.8,1
9792,20260630,51,6,93.4,1
9793,20241013,165,5,76.1,1
9794,20230307,302,3,95.2,1
9795,20230212,502,9,97.0,1
9796,20260527,745,10,79.9,1
9797,20230803,53,3,93.4,1
9798,20231003,273,6,88.6,1
9799,20241226,67,4,75.8,1
9800,20231230,390,5,79.9,1
9801,20251104,437,2,98.1,1
9802,20230526,227,2,93.5,1
9803,20230820,717,10,93.9,1
9804,20240624,454,9,69.9,1
9805,20250220,745,2,97.1,1
9806,20230305,264,3,97.9,1
9807,20250624,376,2,84.7,1
9808,20230607,665,3,98.4,1
9809,20250813,20,2,91.5,1
9810,20250804,719,3,95.8,1
9811,20230314,10,2,77.8,1
9812,20240516,604,10,99.4,1
9813,20241224,255,1,75.1,1
9814,20230101,492,4,92.7,1
9815,20250411,455,1,97.8,1
9816,20250802,609,4,87.1,1
9817,20260325,10,4,91.3,1
9818,20240804,305,1,79.7,1
9819,20240426,506,10,79.9,1
9820,20240724,312,5,94.7,1
9821,20240627,512,9,80.4,1
9822,20250225,487,5,92.6,1
9823,20260309,184,9,91.1,1
9824,20241006,538,5,97.3,1
9825,20260618,303,1,63.7,1
9826,20230104,255,10,87.8,1
9827,20230102,15,8,97.2,1
9828,20230704,478,7,96.6,1
9829,20250307,395,9,97.1,1
9830,20260521,18,8,68.8,1
9831,20240722,146,10,74.1,1
9832,20260626,54,1,97.1,1
9833,20250523,526,4,96.2,1
9834,20260216,365,1,82.1,1
9835,20231121,758,7,96.6,1
9836,20250816,609,8,84.1,1
9837,20250124,169,6,93.9,1
9838,20231126,563,3,94.9,1
9839,20250728,98,9,98.7,1
9840,20240227,406,3,77.8,1
9841,20260227,666,8,89.3,1
9842,20240711,660,10,94.7,1
9843,20230128,518,2,89.8,1
9844,20241226,311,6,95.1,1
9845,20260122,479,9,91.0,1
9846,20250924,717,4,94.2,1
9847,20260416,783,5,80.6,1
9848,20230610,729,10,75.4,1
9849,20250712,13,3,75.3,1
9850,20250327,400,1,99.1,1
9851,20231231,33,2,97.2,1
9852,20251121,485,4,81.3,1
9853,20240509,17,5,88.4,1
9854,20240713,112,4,84.9,1
9855,20260306,137,1,85.7,1
9856,20251112,446,1,95.0,1
9857,20230826,531,8,97.4,1
9858,20251008,2,8,82.1,1
9859,20230714,562,10,87.5,1
9860,20250630,47,6,79.6,1
9861,20250217,585,3,93.3,1
9862,20250416,379,7,98.2,1
9863,20230706,792,6,94.8,1
9864,20230630,472,2,97.8,1
9865,20260410,548,7,98.8,1
9866,20231123,359,2,92.6,1
9867,20250129,215,9,92.7,1
9868,20231028,550,8,97.2,1
9869,20240828,429,7,86.4,1
9870,20260606,543,1,94.0,1
9871,20240909,799,9,91.2,1
9872,20260404,732,7,61.3,1
9873,20230915,377,3,83.2,1
9874,20230517,562,2,71.1,1
9875,20250905,258,8,92.3,1
9876,20230710,409,10,91.3,1
9877,20251222,183,5,97.3,1
9878,20250717,287,4,90.3,1
9879,20250707,515,4,95.9,1
9880,20250511,350,5,93.5,1
9881,20260102,750,8,72.7,1
9882,20241113,605,6,95.2,1
9883,20260423,517,9,95.2,1
9884,20230818,7,3,82.0,1
9885,20230721,564,5,92.1,1
9886,20230811,546,4,96.0,1
9887,20250817,84,5,81.0,1
9888,20240630,54,2,92.1,1
9889,20241015,74,7,98.0,1
9890,20260306,477,8,91.1,1
9891,20231226,469,4,88.7,1
9892,20240630,672,9,94.0,1
9893,20230614,684,1,92.7,1
9894,20241010,286,2,73.0,1
9895,20251127,799,6,85.3,1
9896,20231114,767,8,96.6,1
9897,20230717,343,8,99.8,1
9898,20250912,85,3,71.9,1
9899,20241022,164,5,67.3,1
9900,20251229,54,3,86.2,1
9901,20241116,19,4,91.0,1
9902,20241102,493,3,96.1,1
9903,20241226,405,9,86.4,1
9904,20230908,733,4,88.9,1
9905,20260125,618,4,98.4,1
9906,20230822,127,4,70.6,1
9907,20231008,498,5,94.2,1
9908,20240728,121,8,90.1,1
9909,20260118,507,8,89.9,1
9910,20260516,412,4,62.5,1
9911,20230501,34,1,90.7,1
9912,20250413,633,10,93.8,1
9913,20260629,459,6,94.0,1
9914,20260207,312,1,81.3,1
9915,20241222,593,7,94.3,1
9916,20230504,63,4,92.3,1
9917,20260517,169,9,74.9,1
9918,20231216,57,4,72.9,1
9919,20231203,124,5,95.1,1
9920,20250111,515,6,94.3,1
9921,20251130,66,9,88.9,1
9922,20240202,137,4,96.3,1
9923,20231101,202,4,84.2,1
9924,20250220,660,6,86.2,1
9925,20240726,471,2,82.1,1
9926,20260210,148,4,92.8,1
9927,20240727,26,2,83.6,1
9928,20240628,218,10,91.1,1
9929,20250103,135,10,83.8,1
9930,20250817,342,1,68.3,1
9931,20260419,446,8,81.4,1
9932,20231122,319,6,79.3,1
9933,20230522,444,4,66.3,1
9934,20230729,466,10,92.8,1
9935,20240908,46,4,78.7,1
9936,20250219,376,3,89.5,1
9937,20260304,470,7,87.6,1
9938,20250610,791,7,73.0,1
9939,20230723,408,1,86.0,1
9940,20231121,378,3,88.0,1
9941,20250119,81,1,76.1,1
9942,20240729,304,5,86.8,1
9943,20250508,455,7,84.6,1
9944,20240606,761,6,95.3,1
9945,20240818,530,4,97.3,1
9946,20250615,746,2,72.5,1
9947,20231029,599,8,76.6,1
9948,20260511,707,9,91.8,1
9949,20260330,454,10,99.7,1
9950,20260212,175,6,98.1,1
9951,20240818,19,4,92.4,1
9952,20250331,209,2,82.4,1
9953,20230124,281,8,92.4,1
9954,20231211,663,7,93.8,1
9955,20230925,256,6,94.7,1
9956,20250702,54,5,99.1,1
9957,20251026,320,9,84.6,1
9958,20250721,214,5,75.7,1
9959,20260228,411,5,96.4,1
9960,20240903,123,7,55.6,1
9961,20241124,573,4,97.7,1
9962,20250918,18,8,97.7,1
9963,20230621,574,3,85.5,1
9964,20250719,356,3,96.6,1
9965,20231014,611,7,99.4,1
9966,20230522,188,1,88.3,1
9967,20260528,241,4,88.3,1
9968,20250624,370,2,98.1,1
9969,20260419,733,5,95.9,1
9970,20240501,195,6,78.2,1
9971,20240904,772,10,99.9,1
9972,20250607,419,2,97.8,1
9973,20230110,192,7,95.8,1
9974,20251206,386,3,97.4,1
9975,20260531,547,10,94.6,1
9976,20230218,22,5,96.3,1
9977,20240510,477,4,98.5,1
9978,20230227,780,7,94.6,1
9979,20230107,14,6,89.2,1
9980,20231101,716,3,96.2,1
9981,20230804,78,10,91.7,1
9982,20260205,778,8,94.0,1
9983,20250323,535,4,95.3,1
9984,20240330,342,5,91.1,1
9985,20230228,547,2,89.6,1
9986,20240731,577,10,99.9,1
9987,20240529,107,9,91.2,1
9988,20230514,759,10,98.3,1
9989,20260529,396,3,97.3,1
9990,20231128,730,3,95.9,1
9991,20260611,611,5,94.2,1
9992,20231001,419,8,84.9,1
9993,20231022,434,9,89.4,1
9994,20250314,305,10,97.0,1
9995,20230625,499,1,87.6,1
9996,20230803,352,8,74.4,1
9997,20230108,760,10,94.1,1
9998,20231031,505,4,86.8,1
9999,20231123,769,7,93.7,1
10000,20240803,611,2,74.2,1
10001,20240906,289,4,78.8,1
10002,20231201,374,3,94.8,1
10003,20241128,735,2,90.4,1
10004,20241129,378,1,90.3,1
10005,20240919,248,7,83.6,1
10006,20230914,177,7,74.6,1
10007,20230811,558,4,80.6,1
10008,20260211,508,1,92.6,1
10009,20230218,773,10,90.4,1
10010,20260309,632,5,93.1,1
10011,20230619,347,10,95.5,1
10012,20240228,299,3,72.5,1
10013,20260607,622,6,59.5,1
10014,20230320,757,2,78.7,1
10015,20231213,563,6,95.8,1
10016,20250526,753,8,98.8,1
10017,20260313,498,6,93.3,1
10018,20231023,426,10,86.2,1
10019,20250812,260,8,90.0,1
10020,20231028,746,5,92.1,1
10021,20250320,64,8,99.5,1
10022,20250407,409,7,68.9,1
10023,20260517,478,2,88.8,1
10024,20230622,232,4,88.7,1
10025,20230422,656,8,94.8,1
10026,20230619,234,9,88.9,1
10027,20240607,652,3,99.2,1
10028,20241002,96,2,98.3,1
10029,20251201,293,7,93.8,1
10030,20230507,85,1,91.3,1
10031,20230414,606,8,87.1,1
10032,20230721,525,1,91.2,1
10033,20260210,124,2,93.7,1
10034,20260617,132,10,98.2,1
10035,20260424,448,3,76.3,1
10036,20230324,545,4,89.7,1
10037,20250324,305,2,94.0,1
10038,20240122,20,5,96.8,1
10039,20260421,234,5,96.2,1
10040,20251207,604,2,98.8,1
10041,20230714,753,8,80.7,1
10042,20251213,182,2,91.1,1
10043,20240922,195,6,98.2,1
10044,20231128,742,5,93.8,1
10045,20250225,404,9,77.4,1
10046,20250530,222,7,97.2,1
10047,20231226,346,4,86.3,1
10048,20250731,141,4,89.0,1
10049,20230629,135,5,96.4,1
10050,20250809,35,6,77.3,1
10051,20240916,265,3,96.7,1
10052,20230925,735,8,91.8,1
10053,20230802,429,7,91.7,1
10054,20240511,281,8,78.8,1
10055,20260208,265,3,92.0,1
10056,20230826,374,5,93.0,1
10057,20230726,59,2,78.0,1
10058,20240112,113,7,92.0,1
10059,20240505,158,6,99.2,1
10060,20260405,672,10,90.8,1
10061,20251227,497,6,99.8,1
10062,20251030,560,3,68.8,1
10063,20230709,336,6,75.1,1
10064,20250716,349,7,85.1,1
10065,20240627,761,10,77.1,1
10066,20230715,232,1,99.4,1
10067,20240530,336,1,81.4,1
10068,20260630,54,8,84.7,1
10069,20231205,700,6,91.7,1
10070,20230407,54,10,96.6,1
10071,20240224,556,4,90.8,1
10072,20240809,793,9,90.3,1
10073,20230805,162,1,91.7,1
10074,20230823,585,8,99.4,1
10075,20250719,315,5,94.7,1
10076,20260101,315,8,92.5,1
10077,20240605,410,9,91.1,1
10078,20260129,240,9,86.7,1
10079,20250313,10,9,95.2,1
10080,20240107,535,6,95.0,1
10081,20240628,426,4,90.3,1
10082,20230116,200,9,97.9,1
10083,20240204,551,3,98.2,1
10084,20250313,255,3,90.1,1
10085,20260502,602,5,82.2,1
10086,20250318,481,8,80.9,1
10087,20260304,310,2,99.5,1
10088,20230928,584,1,82.6,1
10089,20240131,468,7,92.0,1
10090,20240617,432,8,94.6,1
10091,20250320,511,8,96.1,1
10092,20250524,689,9,88.8,1
10093,20251106,129,1,85.1,1
10094,20241030,64,3,90.9,1
10095,20230923,72,2,89.8,1
10096,20251017,507,5,93.5,1
10097,20250501,416,5,92.2,1
10098,20230607,349,3,85.3,1
10099,20240611,241,2,99.8,1
10100,20251222,122,1,94.3,1
10101,20240616,446,10,94.8,1
10102,20240115,147,8,90.5,1
10103,20260330,380,10,91.2,1
10104,20260228,45,9,97.9,1
10105,20240714,584,7,87.0,1
10106,20260112,117,2,83.8,1
10107,20241210,140,4,74.3,1
10108,20250119,22,5,71.6,1
10109,20260217,580,8,88.4,1
10110,20250914,637,6,90.2,1
10111,20231208,386,8,58.2,1
10112,20250308,252,2,88.6,1
10113,20241105,166,5,97.8,1
10114,20230628,363,3,91.2,1
10115,20230128,10,9,83.5,1
10116,20241102,386,6,92.5,1
10117,20250304,157,7,89.6,1
10118,20260522,343,4,94.0,1
10119,20260603,411,7,78.2,1
10120,20240929,290,10,95.6,1
10121,20250415,151,10,78.5,1
10122,20250404,559,5,95.5,1
10123,20241209,226,1,64.8,1
10124,20251023,740,1,83.1,1
10125,20251015,509,4,97.7,1
10126,20231019,548,2,85.7,1
10127,20230106,485,4,82.7,1
10128,20250622,745,8,79.8,1
10129,20250326,601,7,84.9,1
10130,20230401,455,7,92.2,1
10131,20241118,368,9,95.0,1
10132,20230102,244,2,91.1,1
10133,20241017,760,1,69.9,1
