date,inverter_id,manufacturer,climate_zone,rated_capacity_kw,installation_quality_score,maintenance_quality_score,age_months,ambient_temperature_c,humidity_pct,dust_soiling_index,uv_exposure_index,cumulative_uv_exposure,operating_hours_today,cumulative_operating_hours,cumulative_energy_throughput_mwh,efficiency_pct,reactive_power_capability,internal_temperature_c,voltage_ripple,current_harmonic_distortion_pct,insulation_resistance_mohm,capacitor_degradation_indicator,fan_speed_rpm,restart_count_today,error_code_count_today,thermal_cycling_count_today,overload_events_today,failure_within_7d,failure_within_30d,failure_within_90d,rul_days,failed_today,is_censored,efficiency_7d_mean,efficiency_30d_mean,temperature_7d_mean,temperature_30d_mean,efficiency_decline_7d,temp_stress_index,restart_7d_sum,errors_7d_sum
2025-02-22,INV-0062,SMA,Hot-Dry,75,0.891,0.899,23.73,24.55,50.91,0.565,4.64,337.48,10.59,613.4,43.032,98.26,1.037,34.32,1.031,2.44,88.22,0.225,2864.0,1,0,0,0,0,0,0,,0,1,98.18714285714285,98.05766666666666,39.660000000000004,37.164,0.07285714285715983,0.0,3.0,1.0
2025-02-23,INV-0062,SMA,Hot-Dry,75,0.891,0.899,23.77,27.63,50.41,0.514,5.09,342.57,10.99,624.39,43.701,97.24,0.978,39.46,1.72,2.394,93.02,0.206,2917.2,0,0,1,0,0,0,0,,0,1,98.04857142857142,98.05133333333335,38.278571428571425,37.29566666666667,-0.808571428571426,0.0,3.0,1.0
2025-02-24,INV-0062,SMA,Hot-Dry,75,0.891,0.899,23.8,27.77,34.14,0.717,5.51,348.08,10.38,634.77,44.239,98.46,1.068,36.27,1.537,3.163,92.71,0.289,2854.2,0,1,2,0,0,0,0,,0,1,98.18285714285715,98.09133333333332,37.88428571428572,37.31733333333333,0.2771428571428487,0.0,3.0,2.0
2025-02-25,INV-0062,SMA,Hot-Dry,75,0.891,0.899,23.83,23.54,87.79,0.709,4.9,352.98,10.15,644.92,44.971,97.71,1.044,39.39,1.634,1.886,93.13,0.383,3057.6,1,0,0,0,0,0,0,,0,1,98.04714285714284,98.10066666666667,38.99857142857143,37.625,-0.33714285714285097,0.0,3.0,2.0
2025-02-26,INV-0062,SMA,Hot-Dry,75,0.891,0.899,23.87,28.17,36.49,0.659,6.84,359.82,12.77,657.69,45.887,97.86,0.974,39.44,1.19,2.965,91.0,0.354,2884.3,0,1,0,0,0,0,0,,0,1,97.90571428571427,98.09433333333332,39.537142857142854,37.617333333333335,-0.0457142857142685,0.0,3.0,3.0
2025-02-27,INV-0062,SMA,Hot-Dry,75,0.891,0.899,23.9,25.11,65.24,0.627,4.87,364.7,12.63,670.32,46.657,97.26,0.982,33.36,1.099,3.019,92.05,0.333,3392.2,0,1,2,1,0,0,0,,0,1,97.86,98.08166666666668,38.84285714285714,37.721999999999994,-0.5999999999999943,0.0,3.0,4.0
2025-02-28,INV-0062,SMA,Hot-Dry,75,0.891,0.899,23.93,18.72,40.5,0.44,7.49,372.19,11.53,681.86,47.599,98.51,1.007,26.39,1.661,3.268,94.25,0.256,2875.1,1,0,3,0,0,0,0,,0,1,97.89999999999999,98.087,35.51857142857143,37.156333333333336,0.6100000000000136,0.0,3.0,3.0
2025-03-01,INV-0062,SMA,Hot-Dry,75,0.891,0.899,23.97,36.28,54.01,0.703,5.95,378.14,9.36,691.21,48.277,97.71,0.931,46.39,1.66,3.511,92.52,0.232,2843.3,0,0,1,0,0,0,0,,0,1,97.82142857142857,98.06766666666665,37.24285714285714,37.519000000000005,-0.11142857142857565,6.390000000000001,2.0,3.0
2025-03-02,INV-0062,SMA,Hot-Dry,75,0.891,0.899,24.0,26.55,35.4,0.758,7.93,386.07,13.4,704.61,49.14,98.5,1.004,36.14,1.386,2.643,92.86,0.314,2851.5,0,0,1,1,0,0,0,,0,1,98.00142857142858,98.04566666666666,36.76857142857143,37.519,0.4985714285714238,0.0,2.0,3.0
2025-03-03,INV-0062,SMA,Hot-Dry,75,0.891,0.899,24.03,25.78,50.31,0.522,8.9,394.97,11.11,715.72,50.085,98.53,1.025,31.54,1.354,2.905,92.1,0.286,3200.2,0,1,1,0,0,0,0,,0,1,98.01142857142857,98.07666666666667,36.09285714285714,36.964999999999996,0.518571428571434,0.0,2.0,3.0
2025-03-04,INV-0062,SMA,Hot-Dry,75,0.891,0.899,24.07,27.64,46.88,0.732,7.88,402.85,12.44,728.16,50.795,98.41,0.993,38.3,1.418,3.863,94.92,0.388,3042.3,1,2,2,0,0,0,0,,0,1,98.11142857142859,98.113,35.93714285714286,37.080000000000005,0.2985714285714067,0.0,2.0,5.0
2025-03-05,INV-0062,SMA,Hot-Dry,75,0.891,0.899,24.1,26.13,34.52,0.672,6.76,409.61,10.8,738.97,51.556,97.43,1.071,33.71,1.179,3.691,91.72,0.282,3043.2,1,0,2,0,0,0,0,,0,1,98.05,98.065,35.11857142857143,36.968666666666664,-0.6199999999999903,0.0,3.0,4.0
2025-03-06,INV-0062,SMA,Hot-Dry,75,0.891,0.899,24.13,30.25,48.42,0.698,4.24,413.85,11.31,750.28,52.207,97.41,0.946,45.77,1.933,2.866,95.24,0.288,2710.5,0,0,0,1,0,0,0,,0,1,98.07142857142857,98.05666666666667,36.89142857142857,37.572333333333326,-0.6614285714285728,5.770000000000003,3.0,3.0
2025-03-07,INV-0062,SMA,Hot-Dry,75,0.891,0.899,24.17,25.39,40.93,0.63,4.91,418.76,11.62,761.9,52.836,98.08,0.98,33.59,1.039,2.822,94.87,0.275,3097.6,1,0,1,0,0,0,0,,0,1,98.01,98.048,37.92,37.38533333333333,0.06999999999999318,0.0,3.0,3.0
2025-03-08,INV-0062,SMA,Hot-Dry,75,0.891,0.899,24.2,24.82,37.96,0.694,3.63,422.39,11.67,773.57,53.767,97.98,0.961,32.46,1.381,2.771,93.19,0.315,2606.2,0,0,1,0,0,0,0,,0,1,98.04857142857144,98.06233333333334,35.93,37.147000000000006,-0.06857142857143117,0.0,3.0,3.0
2025-03-09,INV-0062,SMA,Hot-Dry,75,0.891,0.899,24.23,31.31,60.75,0.796,6.93,429.32,11.12,784.7,54.377,97.35,0.966,39.58,1.049,2.626,93.87,0.334,2643.4,0,0,3,0,0,0,0,,0,1,97.88428571428572,98.05333333333333,36.42142857142857,37.352,-0.5342857142857298,0.0,3.0,3.0
2025-03-10,INV-0062,SMA,Hot-Dry,75,0.891,0.899,24.27,26.77,47.85,0.884,5.78,435.11,11.06,795.76,55.088,97.2,0.95,42.14,1.535,2.386,89.59,0.273,2961.8,0,0,1,2,0,0,0,,0,1,97.69428571428571,98.02833333333334,37.93571428571429,37.28566666666667,-0.49428571428570933,2.1400000000000006,3.0,2.0
2025-03-11,INV-0062,SMA,Hot-Dry,75,0.891,0.899,24.3,36.05,21.11,0.824,6.24,441.35,11.38,807.14,56.004,97.76,0.917,45.75,1.298,2.603,89.99,0.301,3122.0,0,1,1,0,0,0,0,,0,1,97.60142857142856,98.00833333333334,39.0,37.42700000000001,0.1585714285714488,5.75,2.0,1.0
2025-03-12,INV-0062,SMA,Hot-Dry,75,0.891,0.899,24.33,35.65,54.68,0.755,5.6,446.96,12.55,819.69,56.654,97.31,1.029,43.66,1.562,2.757,94.64,0.431,3251.4,0,0,2,0,0,0,0,,0,1,97.58428571428571,97.972,40.42142857142857,37.74699999999999,-0.27428571428571047,3.6599999999999966,1.0,1.0
2025-03-13,INV-0062,SMA,Hot-Dry,75,0.891,0.899,24.37,29.06,54.45,0.839,5.68,452.63,10.67,830.36,57.436,96.89,1.068,39.82,1.277,2.938,86.22,0.214,2881.5,0,1,2,1,0,0,0,,0,1,97.51,97.91466666666666,39.57142857142857,37.87266666666666,-0.6200000000000045,0.0,1.0,2.0
2025-03-14,INV-0062,SMA,Hot-Dry,75,0.891,0.899,24.4,25.17,25.53,0.525,6.0,458.64,12.14,842.5,58.179,97.16,0.981,35.68,1.835,2.959,90.74,0.238,2850.0,0,0,0,0,0,0,0,,0,1,97.37857142857142,97.85400000000001,39.87,37.84433333333333,-0.21857142857142264,0.0,0.0,2.0
2025-03-15,INV-0062,SMA,Hot-Dry,75,0.891,0.899,24.43,16.16,46.76,0.665,5.14,463.77,11.27,853.77,58.808,97.99,0.973,29.46,2.0,2.178,91.0,0.433,2789.7,0,0,1,0,0,0,0,,0,1,97.38,97.882,39.441428571428574,37.924,0.6099999999999994,0.0,0.0,2.0
2025-03-16,INV-0062,SMA,Hot-Dry,75,0.891,0.899,24.47,33.05,66.73,0.357,5.56,469.34,12.2,865.98,59.575,97.45,0.972,42.27,1.56,2.885,95.31,0.25,2873.8,0,0,2,0,0,0,0,,0,1,97.39428571428572,97.85366666666665,39.825714285714284,38.046,0.055714285714287826,2.270000000000003,0.0,2.0
2025-03-17,INV-0062,SMA,Hot-Dry,75,0.891,0.899,24.5,27.41,46.47,0.658,6.04,475.37,10.44,876.41,60.357,97.86,0.993,32.03,1.378,2.077,94.78,0.211,2887.8,0,0,1,0,0,0,0,,0,1,97.48857142857143,97.84566666666666,38.38142857142857,38.007333333333335,0.37142857142856656,0.0,0.0,2.0
2025-03-18,INV-0062,SMA,Hot-Dry,75,0.891,0.899,24.53,25.57,32.34,0.838,7.17,482.55,11.55,887.96,61.052,98.23,1.035,38.63,1.599,2.602,93.58,0.33,2822.2,0,0,0,0,0,0,0,,0,1,97.5557142857143,97.84633333333333,37.364285714285714,37.657333333333334,0.6742857142857019,0.0,0.0,1.0
2025-03-19,INV-0062,SMA,Hot-Dry,75,0.891,0.899,24.57,31.31,30.83,0.653,6.85,489.4,12.35,900.31,62.064,97.66,0.964,42.19,0.813,2.635,93.73,0.304,2467.4,0,0,2,0,0,0,0,,0,1,97.60571428571428,97.85099999999998,37.15428571428572,37.76266666666667,0.054285714285711606,2.1899999999999977,0.0,1.0
2025-03-20,INV-0062,SMA,Hot-Dry,75,0.891,0.899,24.6,31.26,39.39,0.624,3.69,493.09,11.11,911.42,62.947,98.13,1.1,42.63,1.799,2.932,89.09,0.214,2987.7,0,0,0,0,0,0,0,,0,1,97.78285714285714,97.83333333333333,37.555714285714295,38.13066666666667,0.3471428571428561,2.6300000000000026,0.0,0.0
2025-03-21,INV-0062,SMA,Hot-Dry,75,0.891,0.899,24.63,27.78,54.82,0.465,6.31,499.4,11.65,923.07,63.741,98.41,1.024,34.37,1.665,2.095,93.52,0.268,2812.1,0,0,0,0,0,0,0,,0,1,97.96142857142857,97.81866666666669,37.368571428571435,38.087333333333326,0.4485714285714266,0.0,0.0,0.0
2025-03-22,INV-0062,SMA,Hot-Dry,75,0.891,0.899,24.67,26.62,31.1,0.425,2.97,502.36,11.78,934.85,64.418,97.58,0.931,37.98,1.98,3.432,93.18,0.272,3037.4,0,0,0,0,0,0,0,,0,1,97.90285714285714,97.81866666666666,38.58571428571429,38.07933333333333,-0.3228571428571456,0.0,0.0,0.0
2025-03-23,INV-0062,SMA,Hot-Dry,75,0.891,0.899,24.7,23.78,56.84,0.396,1.0,503.37,11.53,946.38,65.378,98.83,1.012,31.47,1.379,2.675,91.52,0.248,2894.1,1,0,0,0,0,0,0,,0,1,98.1,97.83866666666667,37.042857142857144,37.47299999999999,0.730000000000004,0.0,1.0,0.0
2025-03-24,INV-0062,SMA,Hot-Dry,75,0.891,0.899,24.73,30.79,57.72,0.821,5.27,508.63,9.96,956.34,65.912,97.88,1.016,35.24,1.737,2.606,91.13,0.366,2573.8,1,0,1,0,0,0,0,,0,1,98.10285714285713,97.82600000000001,37.50142857142857,37.50366666666666,-0.2228571428571371,0.0,2.0,0.0
2025-03-25,INV-0062,SMA,Hot-Dry,75,0.891,0.899,24.77,27.97,52.36,0.497,6.4,515.03,12.4,968.74,66.815,96.97,0.982,40.19,1.618,3.038,98.33,0.362,2963.6,0,0,2,0,0,0,0,,0,1,97.92285714285715,97.817,37.72428571428571,37.528,-0.9528571428571553,0.18999999999999773,2.0,0.0
2025-03-26,INV-0062,SMA,Hot-Dry,75,0.891,0.899,24.8,24.38,40.89,0.557,5.21,520.24,9.93,978.67,67.611,98.97,0.978,33.39,2.006,2.59,92.23,0.306,2876.2,0,0,0,0,0,0,0,,0,1,98.11,97.834,36.46714285714285,37.432,0.8599999999999994,0.0,2.0,0.0
2025-03-27,INV-0062,SMA,Hot-Dry,75,0.891,0.899,24.83,21.85,44.68,0.753,5.21,525.45,11.49,990.16,68.566,98.47,1.066,35.07,1.257,2.836,94.85,0.163,2816.5,1,0,0,1,0,0,0,,0,1,98.15857142857142,97.85933333333334,35.387142857142855,37.288000000000004,0.3114285714285785,0.0,3.0,0.0
2025-03-28,INV-0062,SMA,Hot-Dry,75,0.891,0.899,24.87,31.36,46.9,0.942,9.49,534.94,11.33,1001.49,69.432,98.2,0.97,42.29,1.462,2.939,88.78,0.346,2779.5,0,2,0,0,0,0,0,,0,1,98.12857142857142,97.87066666666666,36.51857142857143,37.383,0.07142857142858361,2.289999999999999,3.0,2.0
2025-03-29,INV-0062,SMA,Hot-Dry,75,0.891,0.899,24.9,23.93,28.97,0.677,6.55,541.48,11.96,1013.46,70.416,98.1,0.998,30.08,1.224,2.796,95.77,0.292,3021.2,0,1,0,0,0,0,0,,0,1,98.20285714285714,97.89866666666666,35.39,37.27366666666667,-0.10285714285714675,0.0,3.0,3.0
2025-03-30,INV-0062,SMA,Hot-Dry,75,0.891,0.899,24.93,37.98,47.17,0.348,6.49,547.97,11.82,1025.28,71.302,98.03,1.005,49.06,1.311,3.401,94.9,0.182,3445.3,0,0,3,0,0,0,0,,0,1,98.08857142857143,97.88266666666667,37.902857142857144,38.029333333333334,-0.058571428571426054,9.060000000000002,2.0,3.0
2025-03-31,INV-0062,SMA,Hot-Dry,75,0.891,0.899,24.97,26.54,44.62,0.645,6.97,554.94,11.73,1037.01,72.232,98.43,0.973,40.11,1.453,3.348,91.11,0.271,2821.4,0,1,2,1,0,0,0,,0,1,98.16714285714286,97.90666666666667,38.598571428571425,37.82,0.26285714285714334,0.10999999999999943,1.0,4.0
2025-04-01,INV-0062,SMA,Hot-Dry,75,0.891,0.899,25.0,29.76,35.37,0.745,6.1,561.05,10.68,1047.69,72.975,98.64,1.1,39.63,1.648,2.907,88.42,0.353,2907.1,0,0,2,0,0,0,0,,0,1,98.4057142857143,97.91133333333333,38.51857142857143,37.93633333333334,0.23428571428570422,0.0,1.0,4.0
2025-04-02,INV-0062,SMA,Hot-Dry,75,0.891,0.899,25.03,30.3,41.27,0.434,4.33,565.38,11.82,1059.5,73.72,98.25,1.0,35.37,1.371,2.964,91.28,0.412,2853.6,0,0,1,0,0,0,0,,0,1,98.30285714285715,97.902,38.80142857142857,38.064,-0.0528571428571496,0.0,1.0,4.0
2025-04-03,INV-0062,SMA,Hot-Dry,75,0.891,0.899,25.07,22.69,63.92,0.668,3.41,568.78,13.64,1073.14,74.512,97.67,1.08,31.97,1.39,2.321,92.56,0.288,3020.1,0,0,1,0,0,0,0,,0,1,98.18857142857144,97.87733333333334,38.35857142857143,37.852999999999994,-0.518571428571434,0.0,0.0,4.0
2025-04-04,INV-0062,SMA,Hot-Dry,75,0.891,0.899,25.1,33.03,46.01,0.83,8.48,577.26,11.66,1084.8,75.38,97.26,0.998,44.39,1.294,2.501,90.5,0.302,3357.9,0,1,3,0,0,0,0,,0,1,98.05428571428571,97.87166666666667,38.65857142857143,38.208999999999996,-0.7942857142857065,4.390000000000001,0.0,3.0
2025-04-05,INV-0062,SMA,Hot-Dry,75,0.891,0.899,25.13,24.91,47.01,0.836,6.3,583.57,9.88,1094.67,76.03,98.39,0.897,37.66,1.548,3.229,92.18,0.406,3357.3,1,0,2,0,0,0,0,,0,1,98.09571428571428,97.90433333333333,39.74142857142857,37.93866666666667,0.2942857142857207,0.0,1.0,2.0
2025-04-06,INV-0062,SMA,Hot-Dry,75,0.891,0.899,25.17,22.83,34.21,0.788,6.5,590.06,11.26,1105.93,76.862,98.26,0.937,36.03,1.056,3.709,92.43,0.219,3373.1,0,0,2,0,0,0,0,,0,1,98.12857142857145,97.91033333333333,37.88,38.019999999999996,0.13142857142855746,0.0,1.0,2.0
2025-04-07,INV-0062,SMA,Hot-Dry,75,0.891,0.899,25.2,32.31,47.49,0.716,6.45,596.51,9.54,1115.48,77.366,97.8,1.012,41.01,1.829,3.04,90.44,0.4,2593.6,0,1,3,0,0,0,0,,0,1,98.03857142857143,97.90433333333333,38.00857142857143,38.30499999999999,-0.23857142857143288,1.009999999999998,1.0,2.0
2025-04-08,INV-0062,SMA,Hot-Dry,75,0.891,0.899,25.23,37.04,35.9,0.945,7.53,604.04,12.38,1127.85,78.346,97.3,0.965,49.12,1.327,3.679,89.25,0.286,2622.9,0,0,1,1,0,0,0,,0,1,97.84714285714286,97.90266666666666,39.364285714285714,38.623000000000005,-0.5471428571428589,9.119999999999997,1.0,2.0
2025-04-09,INV-0062,SMA,Hot-Dry,75,0.891,0.899,25.27,26.2,66.12,0.763,10.0,614.04,12.18,1140.03,79.276,99.0,0.964,36.3,0.938,3.475,90.16,0.331,3113.7,1,0,2,0,0,0,0,,0,1,97.9542857142857,97.96266666666666,39.49714285714286,38.42833333333333,1.045714285714297,0.0,2.0,2.0
2025-04-10,INV-0062,SMA,Hot-Dry,75,0.891,0.899,25.3,32.58,49.55,0.653,7.26,621.3,13.11,1153.14,80.203,98.8,0.964,40.94,1.608,3.483,91.6,0.428,3033.9,0,1,1,0,0,0,0,,0,1,98.11571428571429,97.99733333333333,40.778571428571425,38.268,0.6842857142857071,0.9399999999999977,2.0,3.0
2025-04-11,INV-0062,SMA,Hot-Dry,75,0.891,0.899,25.33,31.9,68.37,0.654,8.33,629.63,11.61,1164.76,80.884,98.16,1.044,42.19,1.408,3.104,88.33,0.339,2667.1,0,0,0,0,0,0,0,,0,1,98.24428571428572,98.02566666666667,40.464285714285715,38.219,-0.08428571428572695,2.1899999999999977,2.0,2.0
2025-04-12,INV-0062,SMA,Hot-Dry,75,0.891,0.899,25.37,30.54,65.11,0.779,7.1,636.73,11.2,1175.96,81.794,98.84,1.03,39.16,1.352,2.595,91.48,0.104,2699.3,0,1,1,0,0,0,0,,0,1,98.30857142857144,98.09066666666668,40.67857142857143,38.197,0.5314285714285631,0.0,1.0,3.0
2025-04-13,INV-0062,SMA,Hot-Dry,75,0.891,0.899,25.4,39.33,61.66,0.546,3.47,640.2,11.2,1187.16,82.416,98.13,1.052,48.22,1.189,4.228,93.57,0.224,3385.4,0,0,1,0,0,0,0,,0,1,98.29,98.12299999999999,42.42,38.615,-0.1600000000000108,8.219999999999999,1.0,3.0
2025-04-14,INV-0062,SMA,Hot-Dry,75,0.891,0.899,25.43,28.1,50.83,0.305,6.77,646.96,12.25,1199.41,83.226,98.02,1.07,39.79,1.423,1.876,94.25,0.249,3128.8,0,0,1,0,0,0,0,,0,1,98.32142857142857,98.124,42.24571428571428,38.95933333333333,-0.3014285714285734,0.0,1.0,2.0
2025-04-15,INV-0062,SMA,Hot-Dry,75,0.891,0.899,25.47,26.74,35.42,0.469,5.14,652.11,13.27,1212.68,84.203,97.23,0.963,36.12,1.125,3.013,93.83,0.25,3295.1,0,0,0,0,0,0,0,,0,1,98.31142857142858,98.11666666666666,40.388571428571424,38.754333333333335,-1.0814285714285745,0.0,1.0,2.0
2025-04-16,INV-0062,SMA,Hot-Dry,75,0.891,0.899,25.5,23.58,55.54,0.485,7.1,659.2,12.38,1225.06,85.067,97.52,1.06,32.64,1.767,3.652,91.51,0.287,2918.0,0,1,1,0,0,0,0,,0,1,98.10000000000001,98.10533333333333,39.86571428571428,38.77466666666667,-0.5800000000000125,0.0,0.0,3.0
2025-04-17,INV-0062,SMA,Hot-Dry,75,0.891,0.899,25.53,24.06,25.43,0.843,5.06,664.26,12.05,1237.11,85.77,97.89,0.955,33.15,1.814,2.692,95.13,0.393,3440.5,0,0,0,0,0,0,0,,0,1,97.97,98.09400000000001,38.75285714285714,38.592,-0.0799999999999983,0.0,0.0,2.0
2025-04-18,INV-0062,SMA,Hot-Dry,75,0.891,0.899,25.57,23.39,37.55,0.67,4.48,668.74,11.7,1248.81,86.394,98.23,0.984,34.27,1.558,3.472,91.04,0.292,3289.1,0,0,0,0,0,0,0,,0,1,97.98,98.11300000000001,37.621428571428574,38.328,0.25,0.0,0.0,2.0
2025-04-19,INV-0062,SMA,Hot-Dry,75,0.891,0.899,25.6,24.13,44.89,0.545,4.57,673.31,11.86,1260.66,87.294,98.2,0.995,31.84,1.847,2.485,94.55,0.338,2936.1,0,0,0,0,0,0,0,,0,1,97.88857142857141,98.11533333333334,36.575714285714284,37.968333333333334,0.3114285714285927,0.0,0.0,1.0
2025-04-20,INV-0062,SMA,Hot-Dry,75,0.891,0.899,25.63,28.81,66.9,0.58,7.2,680.51,13.92,1274.58,88.03,97.34,0.98,39.21,1.308,3.797,93.76,0.242,2854.2,0,1,1,0,0,0,0,,0,1,97.77571428571427,98.07966666666668,35.28857142857142,38.129666666666665,-0.43571428571426907,0.0,0.0,2.0
2025-04-21,INV-0062,SMA,Hot-Dry,75,0.891,0.899,25.67,25.33,22.91,0.594,5.79,686.3,9.86,1284.45,88.641,98.11,1.045,35.84,1.24,3.073,86.55,0.335,3076.9,0,0,1,2,0,0,0,,0,1,97.78857142857143,98.09733333333334,34.72428571428571,38.05833333333333,0.3214285714285694,0.0,0.0,2.0
2025-04-22,INV-0062,SMA,Hot-Dry,75,0.891,0.899,25.7,22.4,32.12,0.949,4.14,690.44,10.74,1295.19,89.403,97.74,0.937,34.07,1.594,3.957,87.5,0.314,3444.3,1,0,1,0,0,0,0,,0,1,97.86142857142856,98.06099999999999,34.431428571428576,38.145,-0.12142857142856656,0.0,1.0,2.0
2025-04-23,INV-0062,SMA,Hot-Dry,75,0.891,0.899,25.73,32.38,35.29,0.876,7.16,697.6,11.42,1306.61,90.196,98.45,0.967,43.83,1.677,3.005,92.58,0.457,3115.5,0,0,1,1,0,0,0,,0,1,97.99428571428572,98.07999999999998,36.029999999999994,38.431333333333335,0.4557142857142793,3.8299999999999983,1.0,1.0
2025-04-24,INV-0062,SMA,Hot-Dry,75,0.891,0.899,25.77,19.67,36.48,0.658,6.64,704.24,12.88,1319.49,90.981,98.79,0.994,31.15,1.506,2.364,90.54,0.217,3404.7,0,0,3,0,0,0,0,,0,1,98.12285714285714,98.14066666666666,35.744285714285716,38.13,0.6671428571428635,0.0,1.0,1.0
2025-04-25,INV-0062,SMA,Hot-Dry,75,0.891,0.899,25.8,27.12,43.89,0.47,6.95,711.19,11.3,1330.79,91.572,98.48,1.014,38.85,1.199,3.426,91.32,0.326,3040.5,1,0,0,1,0,0,0,,0,1,98.15857142857143,98.12433333333334,36.39857142857143,38.312,0.3214285714285694,0.0,2.0,1.0
2025-04-26,INV-0062,SMA,Hot-Dry,75,0.891,0.899,25.83,35.31,50.43,0.715,5.68,716.86,8.6,1339.4,92.083,98.23,1.064,44.97,1.943,2.866,91.11,0.38,2591.4,0,0,2,0,0,0,0,,0,1,98.16285714285716,98.11633333333333,38.27428571428572,38.642,0.06714285714284074,4.969999999999999,2.0,1.0
2025-04-27,INV-0062,SMA,Hot-Dry,75,0.891,0.899,25.87,23.59,31.43,0.667,5.91,722.77,10.24,1349.63,92.729,97.62,1.1,32.09,1.805,3.186,92.23,0.278,2870.7,0,0,2,0,0,0,0,,0,1,98.20285714285716,98.09700000000001,37.25714285714286,38.302,-0.5828571428571507,0.0,2.0,0.0
2025-04-28,INV-0062,SMA,Hot-Dry,75,0.891,0.899,25.9,24.21,39.32,0.718,6.23,729.01,10.8,1360.43,93.469,97.55,0.922,35.39,1.034,3.709,91.8,0.353,2913.3,1,0,1,0,0,0,0,,0,1,98.12285714285714,98.07866666666668,37.192857142857136,38.479000000000006,-0.5728571428571456,0.0,3.0,0.0
2025-04-29,INV-0062,SMA,Hot-Dry,75,0.891,0.899,25.93,22.15,63.43,0.892,5.31,734.32,10.13,1370.56,94.143,98.02,0.994,33.25,1.015,3.349,92.28,0.402,2729.9,0,1,0,0,0,0,0,,0,1,98.16285714285713,98.07833333333333,37.075714285714284,37.952,-0.1428571428571388,0.0,2.0,1.0
2025-04-30,INV-0062,SMA,Hot-Dry,75,0.891,0.899,25.97,23.42,50.87,0.837,7.02,741.34,12.37,1382.93,94.992,97.6,0.885,36.23,1.698,3.388,90.98,0.292,3305.2,0,1,0,0,0,0,0,,0,1,98.04142857142858,98.05066666666667,35.99,37.82266666666667,-0.44142857142858816,0.0,2.0,2.0
2025-05-01,INV-0062,SMA,Hot-Dry,75,0.891,0.899,26.0,34.8,39.94,0.731,4.45,745.79,11.11,1394.04,95.588,98.83,0.943,45.64,1.093,3.082,92.56,0.32,2953.6,0,1,3,0,0,0,0,,0,1,98.04714285714284,98.057,38.06,38.022999999999996,0.7828571428571536,5.640000000000001,2.0,3.0
2025-05-02,INV-0062,SMA,Hot-Dry,75,0.891,0.899,26.03,29.75,51.26,0.377,4.06,749.85,11.4,1405.44,96.437,98.42,0.976,41.35,1.807,2.464,91.7,0.386,3047.8,0,1,3,0,0,0,0,,0,1,98.03857142857143,98.06266666666666,38.417142857142856,38.22233333333334,0.38142857142857167,1.3500000000000014,1.0,4.0
2025-05-03,INV-0062,SMA,Hot-Dry,75,0.891,0.899,26.07,22.61,47.23,0.751,4.55,754.39,10.37,1415.81,97.166,96.65,0.95,32.04,1.758,3.438,89.64,0.394,3214.3,0,0,0,0,0,0,0,,0,1,97.81285714285714,98.02866666666665,36.57,38.224666666666664,-1.1628571428571348,0.0,1.0,4.0
2025-05-04,INV-0062,SMA,Hot-Dry,75,0.891,0.899,26.1,27.06,43.64,0.575,5.51,759.9,11.47,1427.29,98.065,98.67,1.029,34.95,1.558,3.515,94.42,0.242,3064.0,0,1,1,1,0,0,0,,0,1,97.96285714285715,98.07566666666666,36.978571428571435,37.910000000000004,0.7071428571428555,0.0,1.0,5.0
2025-05-05,INV-0062,SMA,Hot-Dry,75,0.891,0.899,26.13,28.02,70.39,0.438,7.44,767.34,11.57,1438.85,98.879,97.59,0.973,37.91,1.324,3.008,94.19,0.088,2990.5,2,0,0,0,0,0,0,,0,1,97.96857142857142,98.049,37.33857142857143,37.91833333333333,-0.37857142857141923,0.0,2.0,5.0
2025-05-06,INV-0062,SMA,Hot-Dry,75,0.891,0.899,26.17,30.25,53.75,0.81,5.75,773.09,12.97,1451.82,99.727,97.25,1.083,42.69,1.783,2.43,92.53,0.315,2868.0,0,0,0,0,0,0,0,,0,1,97.85857142857142,98.01533333333333,38.68714285714286,38.14033333333334,-0.6085714285714232,2.6899999999999977,2.0,4.0
2025-05-07,INV-0062,SMA,Hot-Dry,75,0.891,0.899,26.2,31.61,49.27,0.751,4.94,778.04,11.92,1463.74,100.446,97.51,1.075,42.53,1.689,2.304,89.93,0.428,3140.8,1,0,3,0,0,0,0,,0,1,97.84571428571428,98.00566666666667,39.58714285714286,38.191,-0.33571428571427475,2.530000000000001,3.0,3.0
2025-05-08,INV-0062,SMA,Hot-Dry,75,0.891,0.899,26.23,21.15,63.89,0.591,6.78,784.82,9.68,1473.42,100.953,98.42,0.895,28.43,1.488,2.882,93.95,0.232,3356.8,0,0,1,0,0,0,0,,0,1,97.78714285714285,98.04299999999999,37.12857142857143,37.501333333333335,0.6328571428571479,0.0,3.0,2.0
2025-05-09,INV-0062,SMA,Hot-Dry,75,0.891,0.899,26.27,23.68,43.29,0.703,7.97,792.79,12.28,1485.7,101.767,97.79,1.024,34.2,2.021,3.492,91.05,0.358,2660.6,0,0,3,0,0,0,0,,0,1,97.69714285714285,98.00266666666667,36.107142857142854,37.431333333333335,0.09285714285715585,0.0,3.0,1.0
